"id","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado"
"1085",2016-07-15 18:30:00,15,3,45,9.3,NA,"North",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1086",2016-07-15 19:00:00,14,4,42,7.4,NA,"North",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1087",2016-07-15 19:00:00,14,4,51,7.4,NA,"North",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1088",2016-07-15 19:30:00,13,8,72,1.9,NA,"NNE",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1089",2016-07-15 20:00:00,12,6,53,9.3,NA,"SW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1090",2016-07-15 20:00:00,12,6,67,9.3,NA,"SW",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1091",2016-07-15 20:30:00,11,5,67,7.4,NA,"WSW",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1092",2016-07-15 21:00:00,11,6,61,7.4,NA,"WSW",25,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1093",2016-07-15 21:00:00,11,6,71,7.4,NA,"WSW",NA,1030,NA,NA,NA,"Clear",0,0,0,0,0,0
"1094",2016-07-15 21:30:00,12,5,62,11.1,NA,"NW",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1095",2016-07-15 22:00:00,12,4,50,9.3,NA,"NW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1096",2016-07-15 22:00:00,12,4,58,9.3,NA,"NW",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1097",2016-07-15 22:30:00,11,4,62,7.4,NA,"NW",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1098",2016-07-15 23:00:00,10,4,54,5.6,NA,"NNW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1099",2016-07-15 23:00:00,11,4,62,5.6,NA,"NNW",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1100",2016-07-16 00:00:00,10,4,62,14.8,NA,"North",25,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1101",2016-07-16 00:00:00,10,4,66,14.8,NA,"North",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1102",2016-07-16 00:30:00,9,4,71,13,NA,"North",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1103",2016-07-16 01:00:00,9,4,64,13,NA,"NNW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1104",2016-07-16 01:00:00,9,4,71,13,NA,"NNW",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1105",2016-07-16 01:30:00,9,4,71,11.1,NA,"NW",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1106",2016-07-16 02:00:00,8,4,67,13,NA,"NNW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1107",2016-07-16 02:00:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1108",2016-07-16 02:30:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1109",2016-07-16 03:00:00,8,4,66,13,NA,"NNW",20,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1110",2016-07-16 03:00:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1111",2016-07-16 03:30:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1112",2016-07-16 04:00:00,7,4,72,13,NA,"NNW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1113",2016-07-16 04:00:00,7,4,81,13,NA,"NNW",10,1031,4.5,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1114",2016-07-16 04:30:00,7,4,81,14.8,NA,"NNW",10,1031,4.3,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1115",2016-07-16 05:00:00,7,4,70,13,NA,"NNW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1116",2016-07-16 05:00:00,7,4,81,13,NA,"NNW",10,1031,4.5,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1117",2016-07-16 05:30:00,8,4,76,13,NA,"NW",10,1031,5.8,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1118",2016-07-16 06:00:00,8,4,68,11.1,NA,"WNW",30,1032,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1119",2016-07-16 06:00:00,8,4,76,11.1,NA,"WNW",10,1031,6.1,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1120",2016-07-16 06:30:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1121",2016-07-16 07:00:00,8,4,66,13,NA,"NNW",NA,1032,NA,NA,NA,"",0,0,0,0,0,0
"1122",2016-07-16 07:00:00,8,4,76,13,NA,"NNW",10,1031,5.8,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1123",2016-07-16 07:30:00,8,4,76,14.8,NA,"NW",10,1032,5.5,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1124",2016-07-16 08:00:00,9,4,61,18.5,NA,"NNW",NA,1033,NA,NA,NA,"",0,0,0,0,0,0
"1125",2016-07-16 08:00:00,9,4,71,18.5,NA,"NNW",10,1033,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1126",2016-07-16 08:30:00,9,4,71,13,NA,"NW",10,1033,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1127",2016-07-16 09:00:00,10,4,53,13,NA,"NW",30,1033,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1128",2016-07-16 09:00:00,11,4,62,13,NA,"NW",10,1033,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1129",2016-07-16 10:00:00,13,4,46,14.8,NA,"NNW",NA,1033,NA,NA,NA,"",0,0,0,0,0,0
"1130",2016-07-16 10:00:00,13,4,54,14.8,NA,"NNW",10,1033,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1131",2016-07-16 10:30:00,14,5,55,13,NA,"NW",10,1033,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1132",2016-07-16 11:00:00,14,5,43,13,NA,"West",NA,1033,NA,NA,NA,"",0,0,0,0,0,0
"1133",2016-07-16 11:00:00,15,5,51,13,NA,"West",10,1032,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1134",2016-07-16 11:30:00,17,7,52,11.1,NA,"WNW",10,1032,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1135",2016-07-16 12:00:00,16,8,46,9.3,NA,"West",30,1032,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1136",2016-07-16 12:00:00,16,8,59,9.3,NA,"West",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1137",2016-07-16 12:30:00,16,9,63,9.3,NA,"SSW",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1138",2016-07-16 13:00:00,17,10,57,20.4,NA,"South",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1139",2016-07-16 13:00:00,17,10,63,20.4,NA,"South",10,1030,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1140",2016-07-16 13:30:00,17,12,72,20.4,NA,"South",10,1030,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1141",2016-07-16 14:00:00,16,12,71,18.5,NA,"South",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1142",2016-07-16 14:00:00,16,12,77,18.5,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1143",2016-07-16 14:30:00,16,12,77,16.7,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1144",2016-07-16 15:00:00,16,12,71,16.7,NA,"South",30,1030,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1145",2016-07-16 15:00:00,16,12,77,16.7,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1146",2016-07-16 15:30:00,16,12,77,14.8,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1147",2016-07-16 16:00:00,16,12,76,13,NA,"South",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1148",2016-07-16 16:00:00,16,13,82,13,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1149",2016-07-16 16:30:00,16,13,82,13,NA,"South",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1150",2016-07-16 17:00:00,15,12,75,11.1,NA,"South",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1151",2016-07-16 17:00:00,15,12,82,11.1,NA,"South",10,1030,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1152",2016-07-16 17:30:00,16,11,72,9.3,NA,"ESE",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1153",2016-07-16 18:00:00,16,9,49,11.1,NA,"SE",30,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1154",2016-07-16 18:00:00,17,9,59,11.1,NA,"SE",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1155",2016-07-16 18:30:00,15,12,82,11.1,NA,"South",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1156",2016-07-16 19:00:00,15,13,82,11.1,NA,"SSE",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1157",2016-07-16 19:00:00,15,13,88,11.1,NA,"SSE",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1158",2016-07-16 19:30:00,15,12,82,11.1,NA,"South",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1159",2016-07-16 20:00:00,16,10,63,11.1,NA,"South",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1160",2016-07-16 20:00:00,16,10,68,11.1,NA,"South",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1161",2016-07-16 20:30:00,15,12,82,9.3,NA,"SSE",NA,1031,NA,NA,NA,"Clear",0,0,0,0,0,0
"1162",2016-07-16 21:00:00,15,12,79,11.1,NA,"South",30,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1163",2016-07-16 21:00:00,15,12,82,11.1,NA,"South",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1164",2016-07-16 21:30:00,16,10,68,11.1,NA,"South",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1165",2016-07-16 22:00:00,15,11,70,11.1,NA,"South",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1166",2016-07-16 22:00:00,15,11,77,11.1,NA,"South",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1167",2016-07-16 22:30:00,16,10,68,9.3,NA,"SSE",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1168",2016-07-16 23:00:00,15,12,79,11.1,NA,"East",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1169",2016-07-16 23:00:00,15,12,82,11.1,NA,"East",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1170",2016-07-16 23:30:00,15,11,77,3.7,NA,"ESE",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1171",2016-07-17 00:00:00,15,12,78,14.8,NA,"NW",30,1031,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1172",2016-07-17 00:00:00,15,12,82,14.8,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1173",2016-07-17 00:30:00,15,12,82,11.1,NA,"WNW",10,1030,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"1174",2016-07-17 01:00:00,14,12,78,13,NA,"North",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1175",2016-07-17 01:00:00,14,12,88,13,NA,"North",10,1030,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1176",2016-07-17 01:30:00,14,12,88,7.4,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1177",2016-07-17 02:00:00,14,11,80,11.1,NA,"WSW",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1178",2016-07-17 02:00:00,14,11,82,11.1,NA,"WSW",10,1030,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1179",2016-07-17 02:30:00,14,11,82,9.3,NA,"West",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1180",2016-07-17 03:00:00,13,12,85,11.1,NA,"SW",30,1030,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1181",2016-07-17 03:00:00,13,12,94,11.1,NA,"SW",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1182",2016-07-17 03:30:00,14,11,82,9.3,NA,"WSW",10,1029,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1183",2016-07-17 04:00:00,14,11,83,9.3,NA,"NW",NA,1029,NA,NA,NA,"",0,0,0,0,0,0
"1184",2016-07-17 04:00:00,14,11,82,9.3,NA,"NW",10,1029,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1185",2016-07-17 04:30:00,13,12,94,5.6,NA,"West",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1186",2016-07-17 05:00:00,13,11,83,9.3,NA,"North",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1187",2016-07-17 05:00:00,13,11,88,9.3,NA,"North",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1188",2016-07-17 05:30:00,13,11,88,13,NA,"North",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1189",2016-07-17 06:00:00,13,11,83,14.8,NA,"NNW",20,1030,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1190",2016-07-17 06:00:00,13,11,88,14.8,NA,"NNW",10,1030,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"1191",2016-07-17 06:30:00,13,11,88,16.7,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1192",2016-07-17 07:00:00,13,11,83,13,NA,"NW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1193",2016-07-17 07:00:00,13,11,88,13,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1194",2016-07-17 07:30:00,13,12,94,14.8,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1195",2016-07-17 08:00:00,14,12,87,13,NA,"NW",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1196",2016-07-17 08:00:00,14,12,88,13,NA,"NW",10,1031,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1197",2016-07-17 08:30:00,14,12,88,14.8,NA,"WNW",9,1031,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"1198",2016-07-17 08:55:00,14,13,94,13,NA,"NNW",6,1031,NA,NA,NA,"Drizzle",0,0,0,0,0,0
"1199",2016-07-17 09:00:00,14,13,86,13,NA,"NNW",5,1031,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1200",2016-07-17 09:00:00,14,13,94,13,NA,"NNW",5,1031,NA,NA,NA,"Drizzle",0,0,0,0,0,0
"1201",2016-07-17 09:30:00,14,13,94,11.1,NA,"West",6,1031,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"1202",2016-07-17 10:00:00,16,14,80,11.1,NA,"West",NA,1031,NA,NA,NA,"",0,0,0,0,0,0
"1203",2016-07-17 10:00:00,16,14,88,11.1,NA,"West",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1204",2016-07-17 10:30:00,17,14,82,11.1,NA,"NW",10,1030,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1205",2016-07-17 11:00:00,17,13,75,13,NA,"NW",NA,1030,NA,NA,NA,"",0,0,0,0,0,0
"1206",2016-07-17 11:00:00,17,13,77,13,NA,"NW",10,1030,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"1207",2016-07-17 11:30:00,17,14,82,13,NA,"WNW",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1208",2016-07-17 12:00:00,19,13,65,11.1,NA,"NW",25,1029,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1209",2016-07-17 12:00:00,19,13,68,11.1,NA,"NW",10,1029,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1210",2016-07-17 13:00:00,20,13,59,7.4,NA,"NW",NA,1028,NA,NA,NA,"",0,0,0,0,0,0
"1211",2016-07-17 13:00:00,20,13,64,7.4,NA,"NW",10,1028,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1212",2016-07-17 13:30:00,19,13,68,9.3,NA,"NW",10,1027,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1213",2016-07-17 14:00:00,20,12,51,7.4,NA,"NW",NA,1027,NA,NA,NA,"",0,0,0,0,0,0
"1214",2016-07-17 14:00:00,20,12,60,7.4,NA,"NW",10,1027,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1215",2016-07-17 14:30:00,19,12,64,11.1,NA,"North",10,1026,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1216",2016-07-17 15:00:00,19,12,57,14.8,NA,"NE",25,1027,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1217",2016-07-17 15:00:00,19,13,68,14.8,NA,"NNE",10,1026,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1218",2016-07-17 15:30:00,19,13,68,13,NA,"NNE",10,1026,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1219",2016-07-17 16:00:00,19,13,58,11.1,NA,"NNE",NA,1027,NA,NA,NA,"",0,0,0,0,0,0
"1220",2016-07-17 16:00:00,19,13,68,11.1,NA,"NNE",10,1026,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1221",2016-07-17 16:30:00,18,14,77,14.8,NA,"NE",10,1026,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1222",2016-07-17 17:00:00,18,14,70,14.8,NA,"NE",NA,1027,NA,NA,NA,"",0,0,0,0,0,0
"1223",2016-07-17 17:00:00,18,14,77,14.8,NA,"NE",10,1027,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1224",2016-07-17 17:30:00,18,14,77,14.8,NA,"NNE",10,1027,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1225",2016-07-17 18:00:00,18,14,71,16.7,NA,"NNE",30,1027,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1226",2016-07-17 18:00:00,18,14,77,16.7,NA,"NNE",10,1027,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1227",2016-07-17 18:30:00,17,14,82,13,NA,"NNE",10,1027,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1228",2016-07-17 19:00:00,17,13,69,11.1,NA,"North",NA,1028,NA,NA,NA,"",0,0,0,0,0,0
"1229",2016-07-17 19:00:00,17,13,77,11.1,NA,"North",10,1027,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1230",2016-07-17 19:30:00,17,13,77,9.3,NA,"NNE",10,1027,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1231",2016-07-17 20:00:00,16,13,74,11.1,NA,"North",NA,1028,NA,NA,NA,"",0,0,0,0,0,0
"1232",2016-07-17 20:00:00,16,13,82,11.1,NA,"North",NA,1027,NA,NA,NA,"Clear",0,0,0,0,0,0
"1233",2016-07-17 20:30:00,16,13,82,9.3,NA,"North",NA,1028,NA,NA,NA,"Clear",0,0,0,0,0,0
"1234",2016-07-17 21:00:00,16,13,81,11.1,NA,"North",30,1028,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1235",2016-07-17 21:00:00,16,13,82,11.1,NA,"North",NA,1027,NA,NA,NA,"Clear",0,0,0,0,0,0
"1236",2016-07-17 21:30:00,16,13,82,9.3,NA,"North",NA,1027,NA,NA,NA,"Clear",0,0,0,0,0,0
"1237",2016-07-17 22:00:00,15,13,78,7.4,NA,"NNE",NA,1027,NA,NA,NA,"",0,0,0,0,0,0
"1238",2016-07-17 22:00:00,15,13,88,7.4,NA,"NNE",NA,1027,NA,NA,NA,"Clear",0,0,0,0,0,0
"1239",2016-07-17 22:30:00,15,13,88,9.3,NA,"North",NA,1026,NA,NA,NA,"Clear",0,0,0,0,0,0
"1240",2016-07-17 23:00:00,14,12,84,11.1,NA,"North",NA,1027,NA,NA,NA,"",0,0,0,0,0,0
"1241",2016-07-17 23:00:00,14,13,94,11.1,NA,"North",NA,1026,NA,NA,NA,"Clear",0,0,0,0,0,0
"1242",2016-07-17 23:30:00,14,12,88,11.1,NA,"NNW",NA,1026,NA,NA,NA,"Clear",0,0,0,0,0,0
"1243",2016-07-18 00:00:00,14,12,88,14.8,NA,"NNW",20,1026,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1244",2016-07-18 00:00:00,14,13,94,14.8,NA,"NNW",NA,1025,NA,NA,NA,"Clear",0,0,0,0,0,0
"1245",2016-07-18 00:30:00,14,12,88,16.7,NA,"NNW",NA,1025,NA,NA,NA,"Clear",0,0,0,0,0,0
"1246",2016-07-18 01:00:00,14,12,88,16.7,NA,"NNW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"1247",2016-07-18 01:00:00,14,12,88,16.7,NA,"NNW",NA,1025,NA,NA,NA,"Clear",0,0,0,0,0,0
"1248",2016-07-18 01:30:00,13,12,94,14.8,NA,"North",NA,1024,NA,NA,NA,"Clear",0,0,0,0,0,0
"1249",2016-07-18 02:00:00,13,12,89,11.1,NA,"NW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"1250",2016-07-18 02:00:00,13,12,94,11.1,NA,"NW",NA,1024,NA,NA,NA,"Clear",0,0,0,0,0,0
"1251",2016-07-18 02:30:00,13,12,94,11.1,NA,"NNW",NA,1024,NA,NA,NA,"Clear",0,0,0,0,0,0
"1252",2016-07-18 03:00:00,13,12,90,11.1,NA,"NW",15,1024,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1253",2016-07-18 03:00:00,13,12,94,11.1,NA,"NW",NA,1024,NA,NA,NA,"Clear",0,0,0,0,0,0
"1254",2016-07-18 03:30:00,11,11,100,13,NA,"WNW",5,1024,NA,NA,NA,"Mist",0,0,0,0,0,0
"1255",2016-07-18 04:00:00,11,10,99,11.1,NA,"WNW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"1256",2016-07-18 04:00:00,11,10,94,11.1,NA,"WNW",8,1024,NA,NA,NA,"Unknown",0,0,0,0,0,0
"1257",2016-07-18 04:24:00,10,10,100,11.1,NA,"WNW",5,1023,NA,NA,NA,"Mist",0,0,0,0,0,0
"1258",2016-07-18 04:30:00,10,10,100,13,NA,"West",5,1024,NA,NA,NA,"Mist",0,0,0,0,0,0
"1259",2016-07-18 05:00:00,10,10,96,13,NA,"WNW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"1260",2016-07-18 05:00:00,10,10,100,13,NA,"WNW",2,1024,NA,NA,NA,"Mist",0,0,0,0,0,0
"1261",2016-07-18 05:12:00,10,10,100,13,NA,"WNW",0.8,1024,NA,NA,NA,"Fog",1,0,0,0,0,0
"1262",2016-07-18 05:30:00,11,11,100,16.7,NA,"West",0.3,1024,NA,NA,NA,"Fog",1,0,0,0,0,0
"1263",2016-07-18 06:00:00,11,11,100,16.7,NA,"West",0.5,1025,NA,NA,NA,"Partial Fog",1,0,0,0,0,0
"1264",2016-07-18 06:00:00,11,11,100,16.7,NA,"West",0.5,1024,NA,NA,NA,"Fog",1,0,0,0,0,0
"1265",2016-07-18 06:30:00,12,11,94,16.7,NA,"NW",1.5,1024,NA,NA,NA,"Patches of Fog",1,0,0,0,0,0
"1266",2016-07-18 07:00:00,12,11,90,13,NA,"NW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"1267",2016-07-18 07:00:00,12,11,94,13,NA,"NW",7,1024,NA,NA,NA,"Patches of Fog",1,0,0,0,0,0
"1268",2016-07-18 07:30:00,12,11,94,16.7,NA,"NW",7,1024,NA,NA,NA,"Patches of Fog",1,0,0,0,0,0
"1269",2016-07-18 08:00:00,13,11,84,14.8,NA,"NNW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"1270",2016-07-18 08:00:00,13,11,88,14.8,NA,"NNW",8,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"1271",2016-07-18 08:30:00,14,11,82,14.8,NA,"NW",6,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1272",2016-07-18 09:00:00,14,11,72,13,NA,"WNW",10,1024,NA,NA,NA,"Haze",0,0,0,0,0,0
"1273",2016-07-18 09:00:00,14,11,82,13,NA,"WNW",10,1024,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1274",2016-07-18 09:30:00,15,11,77,13,NA,"WNW",10,1024,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1275",2016-07-18 10:00:00,16,10,59,18.5,NA,"NNW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"1276",2016-07-18 10:00:00,16,10,68,18.5,NA,"NNW",10,1024,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1277",2016-07-18 10:30:00,18,10,59,11.1,NA,"West",10,1023,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1278",2016-07-18 11:00:00,18,10,52,14.8,NA,"WNW",NA,1023,NA,NA,NA,"",0,0,0,0,0,0
"1279",2016-07-18 11:00:00,18,10,59,14.8,NA,"WNW",10,1023,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1280",2016-07-18 11:30:00,19,10,56,16.7,NA,"NW",NA,1022,NA,NA,NA,"Clear",0,0,0,0,0,0
"1281",2016-07-18 12:00:00,20,10,42,16.7,NA,"NW",25,1022,NA,NA,NA,"Haze",0,0,0,0,0,0
"1282",2016-07-18 12:00:00,21,11,53,16.7,NA,"NW",NA,1021,NA,NA,NA,"Clear",0,0,0,0,0,0
"1283",2016-07-18 12:30:00,22,10,46,16.7,NA,"NW",NA,1021,NA,NA,NA,"Clear",0,0,0,0,0,0
"1284",2016-07-18 13:00:00,23,10,34,20.4,NA,"NW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"1285",2016-07-18 13:00:00,23,10,44,20.4,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"1286",2016-07-18 13:30:00,24,10,41,20.4,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"1287",2016-07-18 14:00:00,24,9,28,24.1,NA,"NW",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"1288",2016-07-18 14:00:00,25,9,36,24.1,NA,"NW",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"1289",2016-07-18 14:30:00,25,10,39,24.1,NA,"NNW",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"1290",2016-07-18 15:00:00,24,10,28,24.1,NA,"WNW",30,1019,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
